[10.0, 6.7448569099999993, 'gotags_bass_guitar', 0.0, 1.0, 0.0, 1.0]
[10.0, 7.3100358099999996, 'gotags_season', 0.0, 1.0, 0.0, 1.0]
[10.0, 8.1249878400000011, 'gotags_fur_clothing', 0.0, 1.0, 0.0, 1.0]
[11.0, 6.8724598100000005, 'gotags_clip_art', 0.0, 1.0, 0.0, 1.0]
[13.0, 8.7499803200000006, 'gotags_astronomical_object', 0.0, 1.0, 0.0, 1.0]
[14.0, 11.160995279999998, 'gotags_atmosphere', 0.0, 1.0, 0.0, 1.0]
[15.0, 10.794940219999999, 'gotags_atmosphere_of_earth', 0.0, 1.0, 0.0, 1.0]
[15.0, 14.267854270000001, 'gotags_facial_expression', 0.0, 1.0, 0.0, 1.0]
[17.0, 9.3806081900000002, 'gotags_wind', 0.058823529411764705, 0.94117647058823528, 0.063185450025708842, 0.93681454997429126]
[17.0, 10.67961981, 'gotags_flowering_plant', 0.058823529411764705, 0.94117647058823528, 0.058079376516681457, 0.94192062348331862]
[16.0, 8.5073482000000009, 'gotags_material', 0.0625, 0.9375, 0.060762454744711154, 0.9392375452552888]
[16.0, 11.687544819999999, 'gotags_land_plant', 0.0625, 0.9375, 0.062088881041826881, 0.93791111895817292]
[15.0, 8.288901730000001, 'gotags_profession', 0.066666666666666666, 0.93333333333333335, 0.064598063463831165, 0.93540193653616865]
[14.0, 7.7554085899999992, 'gotags_wing', 0.071428571428571425, 0.9285714285714286, 0.069607894121281891, 0.93039210587871812]
[13.0, 10.992077199999997, 'gotags_fauna', 0.076923076923076927, 0.92307692307692313, 0.076923076923076941, 0.92307692307692313]
[12.0, 7.2233927500000004, 'gotags_banner', 0.083333333333333329, 0.91666666666666663, 0.069609158383364927, 0.9303908416166351]
[12.0, 8.3284880599999997, 'gotags_leaf', 0.083333333333333329, 0.91666666666666663, 0.082566006584393184, 0.91743399341560683]
[24.0, 22.937946610000001, 'gotags_human_action', 0.083333333333333329, 0.91666666666666663, 0.083557178093893902, 0.91644282190610615]
[11.0, 6.8871540099999997, 'gotags_audience', 0.090909090909090912, 0.90909090909090906, 0.096507352534142041, 0.90349264746585789]
[33.0, 23.401855490000003, 'gotags_arm', 0.090909090909090912, 0.90909090909090906, 0.090031296061131263, 0.90996870393886864]
[10.0, 6.569027010000001, 'gotags_furniture', 0.10000000000000001, 0.90000000000000002, 0.10275307575573508, 0.89724692424426467]
[10.0, 7.9840760700000004, 'gotags_night', 0.10000000000000001, 0.90000000000000002, 0.093098962670579863, 0.90690103732942007]
[35.0, 31.177739429999992, 'gotags_people', 0.11428571428571428, 0.88571428571428568, 0.11295043432852248, 0.88704956567147752]
[65.0, 43.181345479999997, 'gotags_monochrome_photography', 0.12307692307692308, 0.87692307692307692, 0.11972917153298486, 0.88027082846701532]
[16.0, 12.120779140000002, 'gotags_branch', 0.125, 0.875, 0.13221199738814809, 0.86778800261185174]
[23.0, 15.032566760000002, 'gotags_plucked_string_instruments', 0.13043478260869565, 0.86956521739130432, 0.10101104117764116, 0.89898895882235885]
[88.0, 47.911822980000004, 'gotags_human_body', 0.13636363636363635, 0.86363636363636365, 0.13636545039681142, 0.86363454960318875]
[29.0, 25.808277820000004, 'gotags_cheek', 0.13793103448275862, 0.86206896551724133, 0.14016108572718392, 0.859838914272816]
[50.0, 31.575060299999993, 'gotags_finger', 0.14000000000000001, 0.85999999999999999, 0.13018533237765506, 0.86981466762234483]
[14.0, 12.465751540000003, 'gotags_green', 0.14285714285714285, 0.8571428571428571, 0.14072799897951435, 0.85927200102048562]
[14.0, 12.65182156, 'gotags_eyewear', 0.14285714285714285, 0.8571428571428571, 0.12698985852595285, 0.8730101414740471]
[13.0, 9.4349773500000005, 'gotags_morning', 0.15384615384615385, 0.84615384615384615, 0.15688369405571492, 0.84311630594428499]
[13.0, 11.839352809999998, 'gotags_mammal', 0.15384615384615385, 0.84615384615384615, 0.15515720744874065, 0.84484279255125938]
[26.0, 21.896761170000005, 'gotags_plant', 0.15384615384615385, 0.84615384615384615, 0.14186476647769911, 0.8581352335223007]
[19.0, 17.158469599999997, 'gotags_leisure', 0.15789473684210525, 0.84210526315789469, 0.16011818792976737, 0.83988181207023282]
[38.0, 24.910923530000002, 'gotags_leg', 0.15789473684210525, 0.84210526315789469, 0.15606814598093705, 0.8439318540190629]
[50.0, 26.13419034999999, 'gotags_presentation', 0.16, 0.83999999999999997, 0.15922607795653412, 0.8407739220434659]
[12.0, 7.4792865900000001, 'gotags_geisha', 0.16666666666666666, 0.83333333333333337, 0.14342084463432761, 0.85657915536567231]
[12.0, 10.009644100000003, 'gotags_man', 0.16666666666666666, 0.83333333333333337, 0.1690011056437061, 0.83099889435629359]
[18.0, 14.47127961, 'gotags_male', 0.16666666666666666, 0.83333333333333337, 0.16464422664831643, 0.83535577335168354]
[18.0, 17.412066909999997, 'gotags_sky', 0.16666666666666666, 0.83333333333333337, 0.16648891857491724, 0.83351108142508301]
[72.0, 65.717369970000021, 'gotags_black_and_white', 0.16666666666666666, 0.83333333333333337, 0.16334003498466534, 0.83665996501533468]
[231.0, 137.88775308000058, 'gotags_brand', 0.17316017316017315, 0.82683982683982682, 0.17316017316017235, 0.82683982683982726]
[40.0, 37.295196359999998, 'gotags_black', 0.17499999999999999, 0.82499999999999996, 0.17556817496804297, 0.82443182503195711]
[17.0, 12.555741190000001, 'gotags_fur', 0.17647058823529413, 0.82352941176470584, 0.15204948964068282, 0.84795051035931723]
[17.0, 15.035419259999998, 'gotags_forehead', 0.17647058823529413, 0.82352941176470584, 0.17921018186492529, 0.82078981813507479]
[11.0, 5.9160654599999996, 'gotags_art_model', 0.18181818181818182, 0.81818181818181823, 0.17444110735042476, 0.82555889264957527]
[11.0, 7.1022805400000006, 'gotags_facial_hair', 0.18181818181818182, 0.81818181818181823, 0.15062751801691007, 0.84937248198309001]
[22.0, 14.943531180000003, 'gotags_string_instrument', 0.18181818181818182, 0.81818181818181823, 0.20577623072888718, 0.79422376927111271]
[76.0, 49.779619670000002, 'gotags_lip', 0.18421052631578946, 0.81578947368421051, 0.16682548310036135, 0.8331745168996384]
[92.0, 85.506442940000014, 'gotags_text', 0.18478260869565216, 0.81521739130434778, 0.18446881167853196, 0.81553118832146787]
[27.0, 20.348381140000001, 'gotags_close_up', 0.18518518518518517, 0.81481481481481477, 0.18529214113197015, 0.81470785886802988]
[16.0, 9.9482216500000007, 'gotags_calligraphy', 0.1875, 0.8125, 0.16500267763937487, 0.83499732236062507]
[16.0, 10.23026331, 'gotags_moustache', 0.1875, 0.8125, 0.19163970277124764, 0.80836029722875247]
[37.0, 23.064134440000007, 'gotags_gentleman', 0.1891891891891892, 0.81081081081081086, 0.19059356775063951, 0.80940643224936026]
[58.0, 54.539227380000014, 'gotags_eyebrow', 0.18965517241379309, 0.81034482758620685, 0.1890296625980549, 0.81097033740194502]
[79.0, 46.990138289999997, 'gotags_line', 0.189873417721519, 0.810126582278481, 0.18471673154975943, 0.81528326845024068]
[21.0, 14.087930380000001, 'gotags_musical_instrument', 0.19047619047619047, 0.80952380952380953, 0.18514350153964915, 0.81485649846035069]
[41.0, 27.802021100000001, 'gotags_monochrome', 0.1951219512195122, 0.80487804878048785, 0.1823625984515205, 0.81763740154847941]
[10.0, 6.5204051500000002, 'gotags_orchestra', 0.20000000000000001, 0.80000000000000004, 0.17494143442911669, 0.82505856557088331]
[15.0, 7.8274155000000025, 'gotags_chest', 0.20000000000000001, 0.80000000000000004, 0.19999999999999993, 0.79999999999999993]
[15.0, 13.00708008, 'gotags_chin', 0.20000000000000001, 0.80000000000000004, 0.19695089629985582, 0.80304910370014415]
[138.0, 92.704853129999961, 'gotags_organ', 0.20289855072463769, 0.79710144927536231, 0.20117895310018719, 0.79882104689981304]
[67.0, 39.656593509999993, 'gotags_hand', 0.20895522388059701, 0.79104477611940294, 0.20100746116758431, 0.79899253883241594]
[14.0, 12.318008880000001, 'gotags_tree', 0.21428571428571427, 0.7857142857142857, 0.20705377182679868, 0.79294622817320115]
[28.0, 20.389954310000004, 'gotags_guitar', 0.21428571428571427, 0.7857142857142857, 0.16743061843575066, 0.83256938156424931]
[27.0, 21.436686399999999, 'gotags_performing_arts', 0.22222222222222221, 0.77777777777777779, 0.22475398856420273, 0.7752460114357973]
[27.0, 23.439045479999997, 'gotags_yellow', 0.22222222222222221, 0.77777777777777779, 0.21497104198630534, 0.78502895801369477]
[40.0, 24.13336177, 'gotags_portrait', 0.22500000000000001, 0.77500000000000002, 0.2194152128686214, 0.78058478713137869]
[230.0, 185.25785777999999, 'gotags_font', 0.23043478260869565, 0.76956521739130435, 0.22401414194955827, 0.77598585805044151]
[13.0, 7.2426026899999991, 'gotags_signage', 0.23076923076923078, 0.76923076923076927, 0.23272324772519037, 0.76727675227480985]
[13.0, 8.3479587500000001, 'gotags_sea', 0.23076923076923078, 0.76923076923076927, 0.22626605575884046, 0.77373394424115949]
[64.0, 37.583180249999991, 'gotags_shape', 0.234375, 0.765625, 0.23474948397960554, 0.76525051602039451]
[34.0, 23.709689700000002, 'gotags_logo', 0.23529411764705882, 0.76470588235294112, 0.23320939413222264, 0.76679060586777725]
[166.0, 148.02727634999999, 'gotags_nose', 0.24096385542168675, 0.75903614457831325, 0.23768441572085988, 0.76231558427914026]
[58.0, 33.597892000000037, 'gotags_sense', 0.2413793103448276, 0.75862068965517238, 0.24137931034482732, 0.75862068965517238]
[37.0, 22.479090379999992, 'gotags_circle', 0.24324324324324326, 0.7567567567567568, 0.2572826810263486, 0.74271731897365167]
[41.0, 28.526289150000004, 'gotags_vision_care', 0.24390243902439024, 0.75609756097560976, 0.23463732155291567, 0.76536267844708428]
[12.0, 7.5686586900000012, 'gotags_sunlight', 0.25, 0.75, 0.2445080080629187, 0.75549199193708116]
[36.0, 26.719654680000005, 'gotags_eyelash', 0.25, 0.75, 0.24241138096923937, 0.75758861903076058]
[40.0, 31.888109909999994, 'gotags_blond', 0.25, 0.75, 0.24807595063886936, 0.75192404936113078]
[43.0, 41.661140390000007, 'gotags_color', 0.2558139534883721, 0.7441860465116279, 0.25581395348837205, 0.74418604651162745]
[97.0, 72.76200783000003, 'gotags_skin', 0.25773195876288657, 0.74226804123711343, 0.25545264753313213, 0.74454735246686743]
[19.0, 9.6389054699999992, 'gotags_number', 0.26315789473684209, 0.73684210526315785, 0.26402850177552373, 0.73597149822447627]
[26.0, 15.161590569999996, 'gotags_writing', 0.26923076923076922, 0.73076923076923073, 0.26382519904704171, 0.73617480095295851]
