[208.0, 56.275074034929276, 'i2vtags_comic', 0.13461538461538461, 0.86538461538461542, 0.13619022000596209, 0.86380977999403785]
[12.0, 1.7667551338672638, 'i2vtags_lingerie', 0.16666666666666666, 0.83333333333333337, 0.13981625089307606, 0.86018374910692397]
[17.0, 2.7650646269321442, 'i2vtags_feet', 0.17647058823529413, 0.82352941176470584, 0.11267200374804216, 0.8873279962519578]
[299.0, 119.27613857388496, 'i2vtags_monochrome', 0.21070234113712374, 0.78929765886287628, 0.20373168458230387, 0.79626831541769616]
[543.0, 217.420344799757, 'i2vtags_no_humans', 0.22467771639042358, 0.77532228360957645, 0.2479799787432963, 0.75202002125670375]
[57.0, 9.2389321625232697, 'i2vtags_screencap', 0.22807017543859648, 0.77192982456140347, 0.25389750321251492, 0.74610249678748508]
[30.0, 7.172520637512207, 'i2vtags_ass', 0.23333333333333334, 0.76666666666666672, 0.14776878413888278, 0.85223121586111727]
[34.0, 5.3016578853130341, 'i2vtags_from_behind', 0.23529411764705882, 0.76470588235294112, 0.20477733162162601, 0.79522266837837396]
[12.0, 2.0214534401893616, 'i2vtags_muscle', 0.25, 0.75, 0.20802849565704629, 0.79197150434295371]
[16.0, 3.1825338304042816, 'i2vtags_fire', 0.25, 0.75, 0.25399273130722461, 0.74600726869277545]
[40.0, 11.289209753274918, 'i2vtags_nature', 0.27500000000000002, 0.72499999999999998, 0.25483660279467518, 0.74516339720532487]
[18.0, 4.097863495349884, 'i2vtags_cum', 0.27777777777777779, 0.72222222222222221, 0.27005023116769022, 0.72994976883230978]
[235.0, 43.843524128198624, 'i2vtags_facial_hair', 0.28510638297872343, 0.71489361702127663, 0.23006700546867881, 0.76993299453132125]
[14.0, 4.3244811594486237, 'i2vtags_letterboxed', 0.2857142857142857, 0.7142857142857143, 0.16208582404683203, 0.83791417595316797]
[47.0, 9.505374014377594, 'i2vtags_grass', 0.2978723404255319, 0.7021276595744681, 0.28184745406912298, 0.71815254593087707]
[10.0, 1.2215278744697571, 'i2vtags_crossdressing', 0.29999999999999999, 0.69999999999999996, 0.2996082675977173, 0.7003917324022827]
[20.0, 4.2259090542793274, 'i2vtags_penis', 0.29999999999999999, 0.69999999999999996, 0.22165428903365603, 0.77834571096634397]
[13.0, 2.0795488655567169, 'i2vtags_leaf', 0.30769230769230771, 0.69230769230769229, 0.33109719655374298, 0.66890280344625697]
[41.0, 14.931522637605667, 'i2vtags_swimsuit', 0.31707317073170732, 0.68292682926829273, 0.3383891985633648, 0.6616108014366352]
