[10.0, 1.2215278744697571, 'i2vtags_crossdressing', 0.29999999999999999, 0.69999999999999996, 0.2996082675977173, 0.7003917324022827]
[10.0, 1.2982700169086456, 'i2vtags_open_clothes', 0.59999999999999998, 0.40000000000000002, 0.62347808778576297, 0.37652191221423698]
[10.0, 1.3920085728168488, 'i2vtags_gauntlets', 1.0, 0.0, 1.0, 0.0]
[10.0, 1.4143971800804138, 'i2vtags_goggles', 1.0, 0.0, 1.0, 0.0]
[10.0, 1.6037705540657043, 'i2vtags_eating', 1.0, 0.0, 1.0, 0.0]
[10.0, 1.6482508182525635, 'i2vtags_two-tone_hair', 0.80000000000000004, 0.20000000000000001, 0.81416933605177877, 0.18583066394822129]
[10.0, 2.9672809243202209, 'mstags_skirt', 0.59999999999999998, 0.40000000000000002, 0.53679748229068991, 0.46320251770931004]
[10.0, 5.4394209900000003, 'gotags_document', 0.5, 0.5, 0.49038906988517539, 0.5096109301148245]
[10.0, 5.6301671499999992, 'gotags_fairy', 0.90000000000000002, 0.10000000000000001, 0.90441244537473453, 0.095587554625265456]
[10.0, 6.0864864800000005, 'gotags_midnight', 0.5, 0.5, 0.49883694147300561, 0.50116305852699439]
[10.0, 6.5204051500000002, 'gotags_orchestra', 0.20000000000000001, 0.80000000000000004, 0.17494143442911669, 0.82505856557088331]
[10.0, 6.569027010000001, 'gotags_furniture', 0.10000000000000001, 0.90000000000000002, 0.10275307575573508, 0.89724692424426467]
[10.0, 6.6580817100000003, 'gotags_superhero', 0.69999999999999996, 0.29999999999999999, 0.69544106571200359, 0.30455893428799624]
[10.0, 6.7448569099999993, 'gotags_bass_guitar', 0.0, 1.0, 0.0, 1.0]
[10.0, 6.7778129600000003, 'gotags_school_uniform', 0.80000000000000004, 0.20000000000000001, 0.82827141190393661, 0.17172858809606337]
[10.0, 7.3100358099999996, 'gotags_season', 0.0, 1.0, 0.0, 1.0]
[10.0, 7.3463515199999998, 'gotags_team', 0.5, 0.5, 0.51954980232146586, 0.4804501976785342]
[10.0, 7.35504186, 'gotags_ocean', 0.29999999999999999, 0.69999999999999996, 0.31002095615537395, 0.68997904384462605]
[10.0, 7.9840760700000004, 'gotags_night', 0.10000000000000001, 0.90000000000000002, 0.093098962670579863, 0.90690103732942007]
[10.0, 8.1249878400000011, 'gotags_fur_clothing', 0.0, 1.0, 0.0, 1.0]
[10.0, 8.5162220001220703, 'mstags_scene', 0.59999999999999998, 0.40000000000000002, 0.60487758773720579, 0.39512241226279426]
[10.0, 9.5614603757858276, 'mstags_umbrella', 0.59999999999999998, 0.40000000000000002, 0.59456313744241596, 0.40543686255758404]
[11.0, 0.75245057512074709, 'mstags_night_sky', 0.27272727272727271, 0.72727272727272729, 0.27895550747404019, 0.72104449252595981]
[11.0, 1.2081454694271088, 'mstags_picture_frame', 0.54545454545454541, 0.45454545454545453, 0.59502131115169521, 0.40497868884830485]
[11.0, 1.3086154460906982, 'i2vtags_cross', 0.72727272727272729, 0.27272727272727271, 0.71409056118800507, 0.28590943881199499]
[11.0, 1.9613352715969086, 'i2vtags_miniskirt', 0.81818181818181823, 0.18181818181818182, 0.8612621920387733, 0.1387378079612267]
[11.0, 1.9817421436309814, 'i2vtags_obi', 0.54545454545454541, 0.45454545454545453, 0.58791168798857651, 0.41208831201142343]
[11.0, 2.510824054479599, 'mstags_painting', 0.36363636363636365, 0.63636363636363635, 0.25987122144374536, 0.74012877855625459]
[11.0, 5.6707607209682465, 'mstags_different', 0.45454545454545453, 0.54545454545454541, 0.31821510348834586, 0.68178489651165419]
[11.0, 5.9160654599999996, 'gotags_art_model', 0.18181818181818182, 0.81818181818181823, 0.17444110735042476, 0.82555889264957527]
[11.0, 5.9308891100000007, 'gotags_love', 0.36363636363636365, 0.63636363636363635, 0.34934785688481701, 0.65065214311518282]
[11.0, 6.4456345736980438, 'mstags_outdoor_object', 0.36363636363636365, 0.63636363636363635, 0.29268296201407468, 0.70731703798592527]
[11.0, 6.8724598100000005, 'gotags_clip_art', 0.0, 1.0, 0.0, 1.0]
[11.0, 6.8871540099999997, 'gotags_audience', 0.090909090909090912, 0.90909090909090906, 0.096507352534142041, 0.90349264746585789]
[11.0, 7.1022805400000006, 'gotags_facial_hair', 0.18181818181818182, 0.81818181818181823, 0.15062751801691007, 0.84937248198309001]
[11.0, 7.1762386500000002, 'gotags_tuxedo', 0.45454545454545453, 0.54545454545454541, 0.44547951871695352, 0.55452048128304654]
[11.0, 7.2147611699999992, 'gotags_lighting', 0.27272727272727271, 0.72727272727272729, 0.26536510147570141, 0.73463489852429864]
[11.0, 7.4839932200000003, 'gotags_floristry', 0.45454545454545453, 0.54545454545454541, 0.46287533114574358, 0.53712466885425636]
[11.0, 9.3192322850227356, 'mstags_window', 0.18181818181818182, 0.81818181818181823, 0.19815732538783162, 0.8018426746121684]
